     velsurf       thk_regu           glen
     34.3335        15.4945        -0.5144
     34.3314        15.4942        -0.5144
     34.3338        15.4936        -0.5144
     34.3318        15.4934        -0.5144
     34.3340        15.4928        -0.5144
     34.3322        15.4925        -0.5144
     34.3343        15.4919        -0.5144
     34.3326        15.4916        -0.5144
     34.3347        15.4910        -0.5144
     34.3330        15.4907        -0.5144
     34.3351        15.4901        -0.5144
     34.3334        15.4898        -0.5144
     34.3354        15.4892        -0.5144
     34.3338        15.4889        -0.5144
     34.3358        15.4883        -0.5144
     34.3342        15.4880        -0.5144
     34.3363        15.4874        -0.5144
     34.3347        15.4871        -0.5144
     34.3368        15.4865        -0.5144
     34.3350        15.4862        -0.5144
     34.3372        15.4856        -0.5144
     34.3354        15.4853        -0.5144
     34.3376        15.4847        -0.5144
     34.3358        15.4844        -0.5144
     34.3380        15.4838        -0.5144
     34.3364        15.4835        -0.5144
     34.3386        15.4829        -0.5144
     34.3369        15.4826        -0.5135
     34.3020        15.4820        -0.5135
